X,Y,T,LAT,LNG,T
107660.946758827,1126599.10710921,95916.8,59.136494778,9.633821182,39.478930805
107660.611997096,1126598.86693281,95917,59.136492628,9.633815326,39.4806183
107660.277970833,1126598.63110244,95917.2,59.136490517,9.633809483,39.479914717
107659.940568483,1126598.39448554,95917.4,59.136488399,9.633803581,39.481338617
107659.595778024,1126598.15941342,95917.6,59.136486295,9.63379755,39.471641744
107659.247552666,1126597.92433446,95917.8,59.136484191,9.633791459,39.476300248
107658.90408239,1126597.68748269,95918,59.136482071,9.633785451,39.479470406
107658.56621095,1126597.45632346,95918.2,59.136480002,9.633779541,39.478611469
107658.227310799,1126597.22427102,95918.4,59.136477925,9.633773613,39.474340869
107657.890817462,1126596.99099806,95918.6,59.136475837,9.633767727,39.462453237
107657.54842691,1126596.7580475,95918.8,59.136473752,9.633761738,39.461423776
107657.200144274,1126596.52285721,95919,59.136471647,9.633755646,39.461233151
107656.851858917,1126596.28900372,95919.2,59.136469554,9.633749554,39.462177488
107656.509574028,1126596.06039798,95919.4,59.136467508,9.633743567,39.468281976
107656.174609653,1126595.83537167,95919.6,59.136465494,9.633737708,39.462651934
107655.82935093,1126595.60520047,95919.8,59.136463434,9.633731669,39.461911711
107655.475227708,1126595.37055562,95920,59.136461334,9.633725475,39.464268062
107655.121213582,1126595.13858458,95920.2,59.136459258,9.633719283,39.466871542
107654.774283616,1126594.91386861,95920.4,59.136457247,9.633713215,39.467769373
107654.431021476,1126594.68715486,95920.6,59.136455218,9.633707211,39.470249317
107654.088390358,1126594.45977403,95920.8,59.136453183,9.633701218,39.46821109
107653.744335818,1126594.22849145,95921,59.136451113,9.6336952,39.464378899
107653.391461525,1126593.9989736,95921.2,59.136449059,9.633689028,39.463242712
107653.036929239,1126593.76833848,95921.4,59.136446995,9.633682827,39.469710786
107652.696017841,1126593.53973584,95921.6,59.136444949,9.633676864,39.472006881
107652.353263321,1126593.31669942,95921.8,59.136442953,9.633670869,39.472609554
107652.009881045,1126593.0926592,95922,59.136440948,9.633664863,39.47106377
107651.658493645,1126592.86381287,95922.2,59.1364389,9.633658717,39.464751438
107651.304417123,1126592.63418141,95922.4,59.136436845,9.633652524,39.466350479
107650.951317115,1126592.40288097,95922.6,59.136434775,9.633646348,39.459175167
107650.606386756,1126592.17995176,95922.8,59.13643278,9.633640315,39.463530631
107650.265006161,1126591.95680688,95923,59.136430783,9.633634344,39.463031146
107649.918418438,1126591.73242624,95923.2,59.136428775,9.633628282,39.459274401
107649.565990071,1126591.50870232,95923.4,59.136426773,9.633622118,39.458410576
107649.212817219,1126591.28508834,95923.6,59.136424772,9.633615941,39.466415686
107648.864692828,1126591.05613741,95923.8,59.136422723,9.633609852,39.465068286
107648.520230911,1126590.82786223,95924,59.13642068,9.633603827,39.463809248
107648.176513842,1126590.59925437,95924.2,59.136418634,9.633597815,39.467054686
107647.833302151,1126590.37554906,95924.4,59.136416632,9.633591812,39.464479924
107647.478319015,1126590.14101464,95924.6,59.136414533,9.633585603,39.453098007
107647.116744767,1126589.91025459,95924.8,59.136412468,9.633579279,39.45601534
107646.752978565,1126589.68773362,95925,59.136410477,9.633572917,39.460122296
107646.396422191,1126589.46689807,95925.2,59.136408501,9.633566681,39.4545717
107646.041066641,1126589.24673336,95925.4,59.136406531,9.633560466,39.454953393
107645.68306963,1126589.03057371,95925.6,59.136404597,9.633554205,39.460966698
107645.325881848,1126588.81051678,95925.8,59.136402628,9.633547958,39.449008589
107644.968296857,1126588.58867674,95926,59.136400643,9.633541704,39.448960659
107644.613907446,1126588.37196742,95926.2,59.136398704,9.633535506,39.451020365
107644.258818766,1126588.16138361,95926.4,59.13639682,9.633529296,39.453266906
107643.896754956,1126587.94621857,95926.6,59.136394895,9.633522964,39.455017821
107643.539436431,1126587.7341822,95926.8,59.136392998,9.633516715,39.451697525
107643.179089751,1126587.51913207,95927,59.136391074,9.633510413,39.450753588
107642.821100215,1126587.29907378,95927.2,59.136389105,9.633504152,39.448341782
107642.465235266,1126587.07578923,95927.4,59.136387107,9.633497928,39.454341316
107642.107761323,1126586.85550925,95927.6,59.136385136,9.633491676,39.460839774
107641.761982594,1126586.62689785,95927.8,59.13638309,9.633485628,39.455572708
107641.410601337,1126586.39437636,95928,59.136381009,9.633479482,39.456185539
107641.064604894,1126586.1600833,95928.2,59.136378912,9.63347343,39.453629563
107640.722617312,1126585.92501851,95928.4,59.136376808,9.633467448,39.460610455
107640.370158244,1126585.68748206,95928.6,59.136374682,9.633461283,39.471323289
107640.027717495,1126585.44996567,95928.8,59.136372556,9.633455293,39.469918687
107639.690720589,1126585.20978665,95929,59.136370406,9.633449398,39.471012823
107639.352976525,1126584.97105434,95929.2,59.136368269,9.63344349,39.471106009
107639.014180134,1126584.74323693,95929.4,59.13636623,9.633437564,39.468992029
107638.669596329,1126584.51808153,95929.6,59.136364215,9.633431537,39.470496304
107638.318212019,1126584.2868971,95929.8,59.136362146,9.633425391,39.471017063
107637.974669058,1126584.05650815,95930,59.136360084,9.633419382,39.472939748
107637.634978804,1126583.8175493,95930.2,59.136357945,9.63341344,39.475551682
107637.299647135,1126583.57470028,95930.4,59.136355771,9.633407574,39.472585691
107636.963647596,1126583.32226973,95930.6,59.136353511,9.633401696,39.476939267
107636.636058323,1126583.07241818,95930.8,59.136351274,9.633395965,39.468685265
107636.296677067,1126582.8219861,95931,59.136349032,9.633390028,39.47241785
107635.960392938,1126582.56866389,95931.2,59.136346764,9.633384145,39.470323402
107635.629313643,1126582.31769148,95931.4,59.136344517,9.633378353,39.47356043
107635.293152378,1126582.06013646,95931.6,59.136342211,9.633372472,39.477557768
107634.975273165,1126581.7925922,95931.8,59.136339815,9.63336691,39.459317208
107634.650632206,1126581.528265,95932,59.136337448,9.63336123,39.455471604
107634.328284232,1126581.26238283,95932.2,59.136335067,9.63335559,39.456011904
107634.005647748,1126580.9976141,95932.4,59.136332696,9.633349945,39.45882241
107633.675158471,1126580.73773121,95932.6,59.136330369,9.633344163,39.466760722
107633.351135264,1126580.47930943,95932.8,59.136328055,9.633338494,39.461092963
107633.025335995,1126580.22155252,95933,59.136325747,9.633332794,39.462660775
107632.701731237,1126579.95421981,95933.2,59.136323353,9.633327132,39.462900842
107632.37760475,1126579.69011662,95933.4,59.136320988,9.633321461,39.463634145
107632.048562688,1126579.42210472,95933.6,59.136318588,9.633315704,39.462226375
107631.726329296,1126579.15600021,95933.8,59.136316205,9.633310066,39.463648376
107631.40896638,1126578.8876775,95934,59.136313802,9.633304513,39.463077225
107631.085881966,1126578.61767242,95934.2,59.136311384,9.63329886,39.464126988
107630.767500065,1126578.34355505,95934.4,59.136308929,9.633293289,39.464369268
107630.446081978,1126578.07043421,95934.6,59.136306483,9.633287665,39.466582629
107630.132165545,1126577.7962144,95934.8,59.136304027,9.633282172,39.465172426
107629.814356876,1126577.52165266,95935,59.136301568,9.633276611,39.459859461
107629.491395404,1126577.24730345,95935.2,59.136299111,9.63327096,39.462198516
107629.176502284,1126576.97475274,95935.4,59.13629667,9.63326545,39.464495108
107628.864450833,1126576.71256773,95935.6,59.136294322,9.63325999,39.465949879
107628.548742809,1126576.44669931,95935.8,59.136291941,9.633254466,39.460747203
107628.22783541,1126576.17569624,95936,59.136289514,9.633248851,39.461061774
107627.903898272,1126575.9024592,95936.2,59.136287067,9.633243183,39.462006983
107627.584014795,1126575.63468876,95936.4,59.136284669,9.633237586,39.46203577
107627.268866621,1126575.37505985,95936.6,59.136282344,9.633232072,39.463209599
107626.955737202,1126575.10785994,95936.8,59.136279951,9.633226593,39.458197612
107626.63747032,1126574.83318615,95937,59.136277491,9.633221024,39.456952341
107626.318965952,1126574.56274503,95937.2,59.136275069,9.633215451,39.458626068
107625.999654732,1126574.29497586,95937.4,59.136272671,9.633209864,39.458365437
107625.680228526,1126574.0274293,95937.6,59.136270275,9.633204275,39.462396313
107625.361499255,1126573.75487125,95937.8,59.136267834,9.633198698,39.463884537
107625.044885001,1126573.48387702,95938,59.136265407,9.633193158,39.468884437
107624.731488593,1126573.20687376,95938.2,59.136262926,9.633187674,39.466354997
107624.417920839,1126572.92964738,95938.4,59.136260443,9.633182187,39.465723958
107624.10348743,1126572.65587263,95938.6,59.136257991,9.633176685,39.467110088
107623.793859917,1126572.38355568,95938.8,59.136255552,9.633171267,39.462735957
107623.480625071,1126572.11156574,95939,59.136253116,9.633165786,39.459821008
107623.163327572,1126571.83856514,95939.2,59.136250671,9.633160234,39.458666047
107622.848667435,1126571.56356467,95939.4,59.136248208,9.633154728,39.457523592
107622.530580817,1126571.28432427,95939.6,59.136245707,9.633149162,39.458384653
107622.221926298,1126571.01200938,95939.8,59.136243268,9.633143761,39.461423492
107621.913048075,1126570.73702052,95940,59.136240805,9.633138356,39.459449757
107621.60153551,1126570.46247203,95940.2,59.136238346,9.633132905,39.459826824
107621.286000875,1126570.19526779,95940.4,59.136235953,9.633127384,39.46050574
107620.970752214,1126569.92817554,95940.6,59.136233561,9.633121868,39.459967263
107620.651169764,1126569.65249705,95940.8,59.136231092,9.633116276,39.45559797
107620.333529481,1126569.37893902,95941,59.136228642,9.633110718,39.457271271
107620.015939736,1126569.10872305,95941.2,59.136226222,9.633105161,39.459895405
107619.70543893,1126568.84342274,95941.4,59.136223846,9.633099728,39.462416867
107619.390551305,1126568.56741953,95941.6,59.136221374,9.633094218,39.463090502
107619.072067891,1126568.28595067,95941.8,59.136218853,9.633088645,39.45697607
107618.75535601,1126568.00604495,95942,59.136216346,9.633083103,39.459149113
107618.436404079,1126567.72981091,95942.2,59.136213872,9.633077522,39.463642262
107618.125177925,1126567.45492908,95942.4,59.13621141,9.633072076,39.462812027
107617.80678417,1126567.18582567,95942.6,59.136209,9.633066505,39.460696947
107617.487023523,1126566.91315483,95942.8,59.136206558,9.63306091,39.458080218
107617.167968016,1126566.63135081,95943,59.136204034,9.633055327,39.456161309
107616.850914812,1126566.35021918,95943.2,59.136201516,9.633049779,39.455480932
107616.544572061,1126566.06654679,95943.4,59.136198975,9.633044418,39.458955632
107616.240397142,1126565.78666627,95943.6,59.136196468,9.633039095,39.461152898
107615.936108792,1126565.50622855,95943.8,59.136193956,9.63303377,39.459969996
107615.62597865,1126565.2270046,95944,59.136191455,9.633028343,39.456946993
107615.314024072,1126564.9439895,95944.2,59.13618892,9.633022884,39.455982753
107615.005329925,1126564.66231771,95944.4,59.136186397,9.633017482,39.453982002
107614.686438243,1126564.38430174,95944.6,59.136183907,9.633011902,39.461896458
107614.378712339,1126564.10508268,95944.8,59.136181406,9.633006517,39.460915013
107614.069276716,1126563.82196131,95945,59.13617887,9.633001102,39.460098448
107613.755946842,1126563.5395006,95945.2,59.13617634,9.632995619,39.457387089
107613.439520418,1126563.25959589,95945.4,59.136173833,9.632990082,39.458892729
107613.125501699,1126562.97802504,95945.6,59.136171311,9.632984587,39.46081684
107612.82053058,1126562.69524686,95945.8,59.136168778,9.63297925,39.461559333
107612.507648964,1126562.41757724,95946,59.136166291,9.632973775,39.463423448
107612.191332858,1126562.13967802,95946.2,59.136163802,9.63296824,39.462924847
107611.873984242,1126561.86277934,95946.4,59.136161322,9.632962687,39.462425589
107611.556980178,1126561.58532439,95946.6,59.136158837,9.63295714,39.460334635
107611.239741085,1126561.31087673,95946.8,59.136156379,9.632951589,39.463096471
107610.921698475,1126561.03743009,95947,59.13615393,9.632946024,39.46356992
107610.597709776,1126560.7600727,95947.2,59.136151446,9.632940355,39.470064434
107610.281272463,1126560.48540393,95947.4,59.136148986,9.632934818,39.468143448
107609.963526383,1126560.20672226,95947.6,59.13614649,9.632929258,39.468191248
107609.650878451,1126559.9264912,95947.8,59.13614398,9.632923787,39.457004342
107609.336183957,1126559.63901523,95948,59.136141405,9.63291828,39.459629813
107609.025205446,1126559.35410883,95948.2,59.136138853,9.632912838,39.459406603
107608.717820881,1126559.0755593,95948.4,59.136136358,9.632907459,39.460199329
107608.412601056,1126558.80236119,95948.6,59.136133911,9.632902118,39.454781548
107608.098749352,1126558.52279625,95948.8,59.136131407,9.632896626,39.457432959
107607.789137074,1126558.2416802,95949,59.136128889,9.632891208,39.455370028
107607.481316077,1126557.95221291,95949.2,59.136126296,9.632885821,39.456602978
107607.177102115,1126557.66253003,95949.4,59.136123701,9.632880497,39.453144557
107606.873918575,1126557.37284923,95949.6,59.136121106,9.632875191,39.446752141
107606.573090592,1126557.07894003,95949.8,59.136118473,9.632869926,39.447709046
107606.277069418,1126556.78604299,95950,59.136115849,9.632864745,39.445058121
107605.978709669,1126556.48879682,95950.2,59.136113186,9.632859523,39.444505599
107605.675887837,1126556.18987081,95950.4,59.136110508,9.632854223,39.445915621
107605.379134492,1126555.89084552,95950.6,59.136107829,9.632849029,39.455395492
107605.079458558,1126555.59326259,95950.8,59.136105163,9.632843784,39.456427988
107604.781793804,1126555.29189618,95951,59.136102463,9.632838574,39.455587796
107604.483897572,1126554.9917547,95951.2,59.136099774,9.63283336,39.45465486
107604.187200402,1126554.6931752,95951.4,59.136097099,9.632828167,39.457994755
107603.891942594,1126554.39047687,95951.6,59.136094387,9.632822999,39.452071765
107603.592676031,1126554.08843897,95951.8,59.136091681,9.632817761,39.456131113
107603.300908944,1126553.78641602,95952,59.136088975,9.632812654,39.446455885
107603.006442941,1126553.48850943,95952.2,59.136086306,9.6328075,39.450157484
107602.708776308,1126553.18792296,95952.4,59.136083613,9.63280229,39.449429204
107602.412136994,1126552.88889812,95952.6,59.136080934,9.632797098,39.446419813
107602.111435443,1126552.58863985,95952.8,59.136078244,9.632791835,39.448882493
107601.809462194,1126552.29450595,95953,59.136075609,9.63278655,39.448684798
107601.512245161,1126551.99804218,95953.2,59.136072953,9.632781348,39.444570461
107601.210504357,1126551.70212643,95953.4,59.136070302,9.632776067,39.446759473
107600.905335035,1126551.40297334,95953.6,59.136067622,9.632770726,39.446186903
107600.601465314,1126551.1124005,95953.8,59.136065019,9.632765408,39.448595785
107600.301088359,1126550.82150043,95954,59.136062413,9.632760151,39.450811416
107600.000199226,1126550.52903979,95954.2,59.136059793,9.632754885,39.450199215
107599.695996511,1126550.23311926,95954.4,59.136057142,9.632749561,39.448240442
107599.391217279,1126549.93920277,95954.6,59.136054509,9.632744227,39.443674609
107599.087304478,1126549.64138911,95954.8,59.136051841,9.632738908,39.447073658
